,category,gene_program,p_h0,p_h1,log_bayes_factor
0,8,IFNK_ligand_receptor_GP,0.992112485454335,0.007887514545665053,4.834555421318739
1,8,Ntf5_ligand_receptor_target_gene_GP,0.016054900591493195,0.9839450994085068,-4.115555966375678
2,8,AMELY_ligand_receptor_GP,0.9747761160621757,0.025223883937824265,3.654416499067428
3,8,Sbpl_ligand_receptor_target_gene_GP,0.02886776007815589,0.971132239921844,-3.515737244220564
4,8,TGFB2_ligand_receptor_GP,0.9693351541060247,0.030664845893975334,3.453493514732447
5,8,TSLP_ligand_receptor_GP,0.03286218716918653,0.9671378128308135,-3.3820183304985116
6,8,Angptl4_ligand_receptor_target_gene_GP,0.038186344763922395,0.9618136552360776,-3.226342741508432
7,8,PTPN6_ligand_receptor_GP,0.9600733543731665,0.03992664562683346,3.1799657811179616
8,8,NRP1_ligand_receptor_GP,0.040761305501727074,0.9592386944982729,-3.1584067064282557
9,8,FYN_ligand_receptor_GP,0.0435,0.9565,-3.090519850763726
10,8,Histamine_metabolite_enzyme_sensor_GP,0.9560686837045623,0.04393131629543767,3.080202334314856
11,8,IL1F10_ligand_receptor_GP,0.9527,0.04730000000000001,3.002789763194754
12,8,all-trans-Retinoic acid_metabolite_enzyme_sensor_GP,0.04738107395636288,0.9526189260436371,-3.000992090580509
13,8,Thpo_ligand_receptor_target_gene_GP,0.054283076686097206,0.9457169233139028,-2.8577307737337563
14,8,DEFB106B_ligand_receptor_GP,0.9440835962227196,0.055916403777280355,2.826356931805465
15,8,PTH_ligand_receptor_GP,0.056183306840589475,0.9438166931594105,-2.8213122848271217
16,8,Retinal_metabolite_enzyme_sensor_GP,0.9437987848304225,0.056201215169577545,2.8209746128456707
17,8,Hbegf_ligand_receptor_target_gene_GP,0.06051015182454398,0.939489848175456,-2.7425258635057417
18,8,Nlgn3_ligand_receptor_target_gene_GP,0.9391999982773317,0.060800001722668306,2.737438629918781
19,8,Cklf_ligand_receptor_target_gene_GP,0.06169104063085963,0.9383089593691404,-2.7219405639560885
20,8,IL37_ligand_receptor_GP,0.9357215418519198,0.0642784581480802,2.6780933800940336
21,8,CCL11_ligand_receptor_GP,0.06612918203711603,0.933870817962884,-2.6477279855205103
22,8,Wnt16_ligand_receptor_target_gene_GP,0.06723175593785932,0.9327682440621407,-2.630011076822715
23,8,EFNB2_ligand_receptor_GP,0.07077833686984508,0.9292216631301549,-2.574794336889889
24,8,a_ligand_receptor_target_gene_GP,0.9275999871104422,0.07240001288955777,2.5503941140488227
25,8,TGS1_ligand_receptor_GP,0.07612535326640141,0.9238746467335985,-2.496195032089415
26,8,Cadm1_ligand_receptor_target_gene_GP,0.07625437480987819,0.9237456251901218,-2.4943619479176316
27,8,Il19_ligand_receptor_target_gene_GP,0.08113741931312488,0.9188625806868751,-2.4269923278978953
28,8,Wnt10b_ligand_receptor_target_gene_GP,0.082619082956491,0.917380917043509,-2.4072820984329995
29,8,Spag11b_ligand_receptor_target_gene_GP,0.9141440001779533,0.08585599982204672,2.3653166362923024
30,8,PSG7_ligand_receptor_GP,0.08789271009287855,0.9121072899071214,-2.3396407584317758
31,8,9-cis-Retinoic acid_metabolite_enzyme_sensor_GP,0.08936652796952511,0.9106334720304748,-2.321394275858147
32,8,Sectm1b_ligand_receptor_target_gene_GP,0.09095321598452527,0.9090467840154748,-2.3020512961501542
