,category,gene_program,p_h0,p_h1,log_bayes_factor
0,0,EFNB2_ligand_receptor_GP,0.013396970143217769,0.9866030298567823,-4.2992391870542415
1,0,IFNA8_ligand_receptor_GP,0.017557748131200732,0.9824422518687993,-4.0245462237945855
2,0,Cklf_ligand_receptor_target_gene_GP,0.019434020256452408,0.9805659797435476,-3.921104783521281
3,0,CXCL1_ligand_receptor_GP,0.9777,0.022299999999999986,3.780616196001733
4,0,PTH_ligand_receptor_GP,0.027141177240485335,0.9728588227595146,-3.579186946773009
5,0,GH2_ligand_receptor_GP,0.9640717672124929,0.03592823278750712,3.2896423240859045
6,0,Gm12407_ligand_receptor_target_gene_GP,0.9613139578269112,0.0386860421730888,3.212822187064861
7,0,Testosterone_metabolite_enzyme_sensor_GP,0.042324252018103005,0.957675747981897,-3.1191489974748308
8,0,Sectm1a_ligand_receptor_target_gene_GP,0.05323692568582884,0.9467630743141712,-2.878296628932283
9,0,Dehydroepiandrosterone_metabolite_enzyme_sensor_GP,0.05401753449825828,0.9459824655017417,-2.8629153266650698
10,0,Rarres1_ligand_receptor_target_gene_GP,0.05413202957530919,0.9458679704246908,-2.860676938577454
11,0,Il19_ligand_receptor_target_gene_GP,0.06793565272262976,0.9320643472773702,-2.618840880755252
12,0,STC1_ligand_receptor_GP,0.9312705082385928,0.06872949176140719,2.6063714013138024
13,0,D-Glucose_metabolite_enzyme_sensor_GP,0.930962320402268,0.069037679597732,2.60156636759085
14,0,L-Histidine_metabolite_enzyme_sensor_GP,0.07111370792682695,0.9288862920731731,-2.569706217038883
15,0,Il22_ligand_receptor_target_gene_GP,0.9253519843500748,0.07464801564992518,2.5173902471597365
16,0,Gm13309_ligand_receptor_target_gene_GP,0.07491661352633112,0.9250833864736688,-2.513508205618793
17,0,PTPN6_ligand_receptor_GP,0.9216835042581253,0.07831649574187471,2.4654436393489116
18,0,Dehydroascorbic acid_metabolite_enzyme_sensor_GP,0.08017902245565794,0.919820977544342,-2.439917146203491
19,0,IL4R_ligand_receptor_GP,0.0841,0.9159,-2.3879006214192406
20,0,CXCL6_ligand_receptor_GP,0.0894949262034326,0.9105050737965674,-2.3198175384714452
21,0,IL26_ligand_receptor_GP,0.09073440448152395,0.9092655955184761,-2.304700628845247
