,category,gene_program,p_h0,p_h1,log_bayes_factor
0,10,CD59_ligand_receptor_GP,0.038131539713831195,0.9618684602861688,-3.2278359519271533
1,10,Ostn_ligand_receptor_target_gene_GP,0.04187462245829932,0.9581253775417007,-3.1302986694620056
2,10,ETV5_ligand_receptor_GP,0.951379744995064,0.04862025500493605,2.973873080337488
3,10,IL4R_ligand_receptor_GP,0.9493,0.05069999999999997,2.9297989602719454
4,10,PCNA_ligand_receptor_GP,0.05699984380121607,0.943000156198784,-2.8060179207559877
5,10,Wnt2b_ligand_receptor_target_gene_GP,0.06406368568512343,0.9359363143148766,-2.681669756469286
6,10,IFNL1_ligand_receptor_GP,0.06841962536574518,0.9315803746342548,-2.6112227674475266
7,10,Add-on_84_GP,0.9287121209766878,0.07128787902331224,2.5670724969405847
8,10,Pcdhb3_ligand_receptor_target_gene_GP,0.07197548846335629,0.9280245115366437,-2.556732522673416
9,10,Adenosine_metabolite_enzyme_sensor_GP,0.9160766542688671,0.08392334573113291,2.3901962134661714
10,10,Testosterone_metabolite_enzyme_sensor_GP,0.9153695099898943,0.0846304900101057,2.3810332161058154
11,10,Sectm1b_ligand_receptor_target_gene_GP,0.08513909076295018,0.9148609092370499,-2.374485760921146
12,10,Il4_ligand_receptor_target_gene_GP,0.9134903977446618,0.08650960225533821,2.3570174477431998
13,10,Add-on_29_GP,0.9134076702448548,0.08659232975514519,2.3559710574815433
14,10,TNFRSF1B_ligand_receptor_GP,0.09042232837834657,0.9095776716216535,-2.3084891624199773
