,category,gene_program,p_h0,p_h1,log_bayes_factor
0,9,Prostaglandin E2_metabolite_enzyme_sensor_GP,0.9928,0.007199999999999984,4.926448207730508
1,9,Add-on_29_GP,0.988536361292464,0.011463638707535972,4.457045251523612
2,9,Add-on_40_GP,0.9758536265869788,0.02414637341302117,3.699178402777446
3,9,VCAN_ligand_receptor_GP,0.9730348034037006,0.026965196596299368,3.5858728311235084
4,9,S100A12_ligand_receptor_GP,0.9657000002061351,0.03429999979386489,3.3377078789960857
5,9,FGF8_ligand_receptor_GP,0.035628228947897966,0.964371771052102,-3.298338603240754
6,9,TP53_ligand_receptor_GP,0.9622562654472129,0.03774373455278712,3.238461313555442
7,9,Phosphate_metabolite_enzyme_sensor_GP,0.954501839213546,0.04549816078645397,3.043517667165749
8,9,ULBP3_ligand_receptor_GP,0.05428382875633324,0.9457161712436668,-2.8577161239926423
9,9,TYK2_ligand_receptor_GP,0.05986604614457269,0.9401339538554273,-2.753912867119296
10,9,a_ligand_receptor_target_gene_GP,0.06007100929531333,0.9399289907046867,-2.75027697988436
11,9,Vegfc_ligand_receptor_target_gene_GP,0.062002166157142664,0.9379978338428573,-2.7165783171993194
12,9,STC1_ligand_receptor_GP,0.9359033047580914,0.06409669524190864,2.6811193579350783
13,9,MYL9_ligand_receptor_GP,0.06584639982516058,0.9341536001748394,-2.6523161245065623
14,9,Rarres1_ligand_receptor_target_gene_GP,0.9326698215107506,0.06733017848924938,2.6284426956287055
15,9,Slpi_ligand_receptor_target_gene_GP,0.9325243286518422,0.0674756713481578,2.6261281324327252
16,9,Zpbp2_ligand_receptor_target_gene_GP,0.06948804054734513,0.9305119594526549,-2.5945802693947573
17,9,Adipoq_ligand_receptor_target_gene_GP,0.08325548013404689,0.9167445198659531,-2.39891487500801
18,9,Add-on_21_GP,0.9153965523575578,0.08460344764244221,2.381382343876384
19,9,CXCL5_ligand_receptor_GP,0.08835476846543425,0.9116452315345658,-2.3338907441201173
20,9,Dihydrotestosterone_metabolite_enzyme_sensor_GP,0.9110187255665707,0.08898127443342929,2.32613750402574
21,9,ICAM3_ligand_receptor_GP,0.08904965089141885,0.9109503491085812,-2.3252943048751
