,category,gene_program,p_h0,p_h1,log_bayes_factor
0,4,Tarm1_ligand_receptor_target_gene_GP,0.0229241769400534,0.9770758230599466,-3.7523721418235376
1,4,Testosterone_metabolite_enzyme_sensor_GP,0.9484373292274795,0.051562670772520525,2.91201773757154
2,4,IFNA16_ligand_receptor_GP,0.054610191007996335,0.9453898089920036,-2.8513768248788214
3,4,Phosphate_metabolite_enzyme_sensor_GP,0.9407652922437187,0.05923470775628126,2.7651860349381856
4,4,St6gal1_ligand_receptor_target_gene_GP,0.06248682534100991,0.9375131746589901,-2.7082750707222543
5,4,Vitamin A_metabolite_enzyme_sensor_GP,0.9369557646124133,0.06304423538758674,2.6987994425077857
6,4,Adenosine_metabolite_enzyme_sensor_GP,0.9367400189517235,0.06325998104827646,2.695152864333986
7,4,IL37_ligand_receptor_GP,0.06386148668805437,0.9361385133119456,-2.6850469823796037
8,4,FLT3LG_ligand_receptor_GP,0.06849973667050281,0.9315002633294972,-2.6099665716875626
9,4,gamma-Aminobutyric acid_metabolite_enzyme_sensor_GP,0.9308121310306773,0.06918786896932272,2.5992319208931582
10,4,MICB_ligand_receptor_GP,0.06979546040630503,0.930204539593695,-2.5898355265045003
11,4,ADP_metabolite_enzyme_sensor_GP,0.07196474315589567,0.9280352568441044,-2.556893403646498
12,4,TGS1_ligand_receptor_GP,0.07338050560098618,0.9266194943990138,-2.535884702305854
13,4,Col9a2_ligand_receptor_target_gene_GP,0.07421934814067768,0.9257806518593223,-2.5236124567370752
14,4,Androstenedione_metabolite_enzyme_sensor_GP,0.9254232674594721,0.07457673254052788,2.518422656961625
15,4,Glycerol_metabolite_enzyme_sensor_GP,0.08363004001940169,0.9163699599805983,-2.3940173836422147
16,4,CGN_ligand_receptor_GP,0.08888143137916701,0.911118568620833,-2.327369791116332
