,category,gene_program,p_h0,p_h1,log_bayes_factor
0,4,Tarm1_ligand_receptor_target_gene_GP,0.9784398252830462,0.021560174716953817,3.8151114382366726
1,4,Testosterone_metabolite_enzyme_sensor_GP,0.05619139548694271,0.9438086045130573,-2.821159756152504
2,4,IFNA16_ligand_receptor_GP,0.9435991174637335,0.05640088253626652,2.8172166060422597
3,4,Vitamin A_metabolite_enzyme_sensor_GP,0.06062038039827983,0.9393796196017201,-2.740588531481098
4,4,Phosphate_metabolite_enzyme_sensor_GP,0.06253562562300556,0.9374643743769945,-2.707442352126588
5,4,IL37_ligand_receptor_GP,0.9367923458327881,0.06320765416721186,2.6960362376294222
6,4,Adenosine_metabolite_enzyme_sensor_GP,0.06475753940780972,0.9352424605921903,-2.6701556792672383
7,4,FLT3LG_ligand_receptor_GP,0.9350000011362359,0.06499999886376406,2.666159278074513
8,4,St6gal1_ligand_receptor_target_gene_GP,0.9349862663454702,0.06501373365452978,2.665933306195483
9,4,ADP_metabolite_enzyme_sensor_GP,0.9303901335274959,0.06960986647250411,2.592697679629974
10,4,MICB_ligand_receptor_GP,0.9296865506734923,0.07031344932650774,2.5818843931959217
11,4,gamma-Aminobutyric acid_metabolite_enzyme_sensor_GP,0.07336830598882509,0.926631694011175,-2.536064133164854
12,4,Androstenedione_metabolite_enzyme_sensor_GP,0.07574823653723212,0.9242517634627678,-2.501569341714104
13,4,Col9a2_ligand_receptor_target_gene_GP,0.9225169072447634,0.07748309275523657,2.4770459488090744
14,4,TGS1_ligand_receptor_GP,0.921766066924269,0.07823393307573101,2.4665879876102843
15,4,Glycerol_metabolite_enzyme_sensor_GP,0.9111466802762576,0.08885331972374244,2.327716977330362
16,4,CGN_ligand_receptor_GP,0.9091008180986613,0.09089918190133872,2.302704997859374
