,category,gene_program,p_h0,p_h1,log_bayes_factor
0,9,VCAN_ligand_receptor_GP,0.996586167723511,0.0034138322764889484,5.676500110979
1,9,Prostaglandin E2_metabolite_enzyme_sensor_GP,0.9964,0.0036000000000000476,5.623214937649173
2,9,ULBP3_ligand_receptor_GP,0.011026323893412914,0.988973676106587,-4.4963822193429985
3,9,Add-on_40_GP,0.986149168978315,0.01385083102168505,4.265462397685957
4,9,FGF8_ligand_receptor_GP,0.017254832105090087,0.98274516789491,-4.042257621026225
5,9,TP53_ligand_receptor_GP,0.9820688480904575,0.01793115190954253,4.0031218855449024
6,9,IL37_ligand_receptor_GP,0.01793380952356568,0.9820661904764343,-4.002970978266241
7,9,Add-on_29_GP,0.9806822080520967,0.019317791947903284,3.927221926250563
8,9,Fgf21_ligand_receptor_target_gene_GP,0.9794393193653734,0.02056068063462657,3.8635997399595507
9,9,COMPLEX:IL12A_IL27_ligand_receptor_GP,0.020827094696218903,0.9791729053037811,-3.8504534724438115
10,9,TYK2_ligand_receptor_GP,0.021395600688996323,0.9786043993110036,-3.822942148700461
11,9,IFNK_ligand_receptor_GP,0.022177524853147314,0.9778224751468527,-3.7862487532006575
12,9,Rarres1_ligand_receptor_target_gene_GP,0.9762172037935692,0.023782796206430756,3.7147226356558822
13,9,MICA_ligand_receptor_GP,0.029858970888551488,0.9701410291114485,-3.480956124765677
14,9,all-trans-Retinoic acid_metabolite_enzyme_sensor_GP,0.9676552158719808,0.03234478412801922,3.3984230664195794
15,9,Thbs2_ligand_receptor_target_gene_GP,0.03402848340093389,0.9659715165990661,-3.3459364268389344
16,9,Ccl19-ps1_ligand_receptor_target_gene_GP,0.039324760983811796,0.9606752390161882,-3.1957820402057346
17,9,PDGFB_ligand_receptor_GP,0.040909806919693405,0.9590901930803066,-3.1546153072366003
18,9,Wnt16_ligand_receptor_target_gene_GP,0.9588208161613138,0.04117918383868624,3.1477713308994213
19,9,a_ligand_receptor_target_gene_GP,0.0428,0.9572,-3.1074742534241477
20,9,Retinal_metabolite_enzyme_sensor_GP,0.04315998916268415,0.9568400108373158,-3.098722310353002
21,9,Bace2_ligand_receptor_target_gene_GP,0.04331269066880372,0.9566873093311963,-3.095030918422659
22,9,Vegfc_ligand_receptor_target_gene_GP,0.04637923614936534,0.9536207638506347,-3.0234142079310202
23,9,TSLP_ligand_receptor_GP,0.9527839928631046,0.047216007136895444,3.0046552484233966
24,9,S100A12_ligand_receptor_GP,0.9513,0.048699999999999966,2.972150440104385
25,9,Dihydrotestosterone_metabolite_enzyme_sensor_GP,0.9510815233149942,0.04891847668500582,2.967444611198132
26,9,L-Phenylalanine_metabolite_enzyme_sensor_GP,0.051486175387243864,0.9485138246127561,-2.9135830319371423
27,9,IFNA21_ligand_receptor_GP,0.9483250211072555,0.05167497889274453,2.9097235956404965
28,9,ACTR2_ligand_receptor_GP,0.9475139623694244,0.05248603763057558,2.8932944885071215
29,9,NRP1_ligand_receptor_GP,0.945612666985595,0.054387333014405015,2.855701764508678
30,9,Ret_ligand_receptor_target_gene_GP,0.05483972042488916,0.9451602795751108,-2.846939764444045
31,9,Vitamin A_metabolite_enzyme_sensor_GP,0.944400529483776,0.05559947051622405,2.832376687728842
32,9,HSPA4_ligand_receptor_GP,0.9441245860134828,0.055875413986517186,2.827133672068746
33,9,FYN_ligand_receptor_GP,0.9436,0.056400000000000006,2.817233189012836
34,9,CXCL5_ligand_receptor_GP,0.05679558047409753,0.9432044195259025,-2.809824520722471
35,9,MYL9_ligand_receptor_GP,0.05717604953827871,0.9428239504617213,-2.8027444779326895
36,9,Glycerol_metabolite_enzyme_sensor_GP,0.057464527484711446,0.9425354725152886,-2.797405711093956
37,9,IGSF1_ligand_receptor_GP,0.942303707229049,0.05769629277095101,2.793134708043316
38,9,AMELY_ligand_receptor_GP,0.05826433927849488,0.9417356607215052,-2.7827343902125694
39,9,9-cis-Retinoic acid_metabolite_enzyme_sensor_GP,0.9412709909924774,0.05872900900752265,2.7742972843459324
40,9,ULBP1_ligand_receptor_GP,0.05883624029197542,0.9411637597080246,-2.772359155201837
41,9,STC1_ligand_receptor_GP,0.9410819875751373,0.05891801242486272,2.7708834063381675
42,9,Angptl4_ligand_receptor_target_gene_GP,0.9405569148754852,0.059443085124514794,2.761452860210994
43,9,Ezr_ligand_receptor_target_gene_GP,0.06117401306128655,0.9388259869387134,-2.730907668436689
44,9,Tgfb2_ligand_receptor_target_gene_GP,0.9357783441874106,0.06422165581258943,2.6790381648830572
45,9,Sbpl_ligand_receptor_target_gene_GP,0.9325135725507405,0.06748642744925948,2.6259572035780554
46,9,Slpi_ligand_receptor_target_gene_GP,0.9287345781160088,0.07126542188399121,2.567411747669663
47,9,Phosphate_metabolite_enzyme_sensor_GP,0.9262796062873806,0.0737203937126194,2.530896666254072
48,9,Adgrb1_ligand_receptor_target_gene_GP,0.07380324701258924,0.9261967529874108,-2.5296839601930126
49,9,Cadm3_ligand_receptor_target_gene_GP,0.07537592053419884,0.9246240794658012,-2.506899386621168
50,9,EFNB2_ligand_receptor_GP,0.9246156375092917,0.07538436249070835,2.506778264645625
51,9,Inhba_ligand_receptor_target_gene_GP,0.07713627143775699,0.922863728562243,-2.4819079672894864
52,9,L-Arginine_metabolite_enzyme_sensor_GP,0.9219541057470079,0.07804589425299213,2.469198403942695
53,9,Adipoq_ligand_receptor_target_gene_GP,0.07884570483976086,0.9211542951602392,-2.4581347128654247
54,9,PTPN6_ligand_receptor_GP,0.0812316252764691,0.9187683747235309,-2.4257294048243923
55,9,Il3_ligand_receptor_target_gene_GP,0.08159662603868902,0.918403373961311,-2.4208487857356067
56,9,Add-on_21_GP,0.9130685460946226,0.08693145390537738,2.351691033671525
