,category,gene_program,p_h0,p_h1,log_bayes_factor
0,6,Phosphate_metabolite_enzyme_sensor_GP,0.009921655674886102,0.9900783443251139,-4.60306426549936
1,6,IL4R_ligand_receptor_GP,0.0145,0.9855,-4.2190004770982945
2,6,Add-on_29_GP,0.020436074921325875,0.9795639250786741,-3.8698057805705197
3,6,IFNA5_ligand_receptor_GP,0.9762,0.023800000000000043,3.7139819027346235
4,6,Zpbp2_ligand_receptor_target_gene_GP,0.9736284077433265,0.026371592256673515,3.6087423393441442
5,6,Tarm1_ligand_receptor_target_gene_GP,0.9713459504581126,0.02865404954188744,3.5233879090199474
6,6,ETV5_ligand_receptor_GP,0.032666808309072703,0.9673331916909274,-3.388183472335707
7,6,Apod_ligand_receptor_target_gene_GP,0.96417661886551,0.03582338113449002,3.292673707850494
8,6,TGS1_ligand_receptor_GP,0.9626488830581625,0.03735111694183746,3.249325922004415
9,6,Testosterone_metabolite_enzyme_sensor_GP,0.038089850860509054,0.9619101491394909,-3.2289731811827
10,6,FGF8_ligand_receptor_GP,0.9612783481518411,0.0387216518481589,3.2118650884192657
11,6,TP53_ligand_receptor_GP,0.04044291265734214,0.9595570873426579,-3.166580394897773
12,6,PCNA_ligand_receptor_GP,0.9532436134246058,0.04675638657539416,3.0149196412616774
13,6,Alkal2_ligand_receptor_target_gene_GP,0.049400263735222036,0.950599736264778,-2.9571373237705796
14,6,Naaladl1_ligand_receptor_target_gene_GP,0.9457928074196641,0.054207192580335906,2.8592099213298487
15,6,CD52_ligand_receptor_GP,0.06174094279163864,0.9382590572083613,-2.721078801941877
16,6,AMELY_ligand_receptor_GP,0.06368372425526801,0.936316275744732,-2.6880242970896897
17,6,Lrrn1_ligand_receptor_target_gene_GP,0.9333061846902782,0.06669381530972185,2.6386210945960924
18,6,St6gal1_ligand_receptor_target_gene_GP,0.9309212915360949,0.06907870846390507,2.6009281749720516
19,6,Melatonin_metabolite_enzyme_sensor_GP,0.9305,0.0695,2.5943953234982446
20,6,IFNL3_ligand_receptor_GP,0.9298059422099153,0.0701940577900847,2.583712239486168
21,6,Tgm2_ligand_receptor_target_gene_GP,0.9273867743429665,0.07261322565703354,2.547223634012897
22,6,Fgf7_ligand_receptor_target_gene_GP,0.9268763776615234,0.07312362233847658,2.5396687336705863
23,6,IL7R_ligand_receptor_GP,0.07360238628430897,0.9263976137156911,-2.5326260833843044
24,6,MICB_ligand_receptor_GP,0.9262632129739317,0.07373678702606834,2.53065662131468
25,6,ADP_metabolite_enzyme_sensor_GP,0.9241141141668461,0.07588588583315392,2.499604854477727
26,6,ICOSLG_ligand_receptor_GP,0.08125459640235125,0.9187454035976488,-2.4254216569007765
27,6,Adenosine triphosphate_metabolite_enzyme_sensor_GP,0.0870389140365599,0.91296108596344,-2.350337951083542
28,6,HSPA4_ligand_receptor_GP,0.09097439431279303,0.909025605687207,-2.3017951771000407
