,category,gene_program,p_h0,p_h1,log_bayes_factor
0,18,Spp1_ligand_receptor_target_gene_GP,0.970025341112688,0.02997465888731199,3.476969875039653
1,18,Add-on_29_GP,0.9587566057978042,0.041243394202195804,3.1461462832412805
2,18,Add-on_33_GP,0.0564939332952845,0.9435060667047155,-2.8154695376884344
3,18,IGF2_ligand_receptor_GP,0.057040302385027726,0.9429596976149722,-2.805265465853103
4,18,Dll3_ligand_receptor_target_gene_GP,0.9419253140981706,0.058074685901829404,2.7861961168702982
5,18,SOCS2_ligand_receptor_GP,0.9289580213890353,0.07104197861096473,2.5707926005356656
6,18,Rarres1_ligand_receptor_target_gene_GP,0.9245809745252008,0.07541902547479917,2.506281063914499
7,18,Fn1_ligand_receptor_target_gene_GP,0.923798074751714,0.07620192524828595,2.4951067858301927
8,18,S100A4_ligand_receptor_GP,0.0862766287746519,0.9137233712253481,-2.359969120653489
9,18,Hhipl2_ligand_receptor_target_gene_GP,0.08724819265203423,0.9127518073479658,-2.347707154358107
