,category,gene_program,p_h0,p_h1,log_bayes_factor
0,5,CEACAM6_ligand_receptor_GP,0.9841465291955989,0.015853470804401137,4.128386343141359
1,5,CXCL5_ligand_receptor_GP,0.01798641976372614,0.9820135802362738,-3.9999881217863864
2,5,Add-on_60_GP,0.9788361524700429,0.021163847529957147,3.8340698455436835
3,5,S100P_ligand_receptor_GP,0.024664675030989583,0.9753353249690104,-3.677409275586152
4,5,Mmp7_ligand_receptor_target_gene_GP,0.03338969272619745,0.9666103072738026,-3.36554817141415
5,5,Spink1_ligand_receptor_target_gene_GP,0.04778887382957336,0.9522111261704267,-2.991993934039589
6,5,Epcam_ligand_receptor_target_gene_GP,0.9519777528709931,0.048022247129006934,2.986877280277883
7,5,FYN_ligand_receptor_GP,0.9417,0.05830000000000002,2.78208465914348
8,5,Il4_ligand_receptor_target_gene_GP,0.062071089827560606,0.9379289101724394,-2.7153938190786193
9,5,LGALS3BP_ligand_receptor_GP,0.06363309984078751,0.9363669001592125,-2.6888736142920084
10,5,HLA-DPA1_ligand_receptor_GP,0.9339369019514024,0.06606309804859756,2.6487985627763306
11,5,HLA-DRA_ligand_receptor_GP,0.0666388885692836,0.9333611114307164,-2.639503849698053
12,5,LIFR_ligand_receptor_GP,0.06738644202066268,0.9326135579793373,-2.6275470813637685
13,5,L-Glutamic acid_metabolite_enzyme_sensor_GP,0.06757193664966844,0.9324280633503316,-2.6245992461316323
14,5,Phosphate_metabolite_enzyme_sensor_GP,0.06794531538426953,0.9320546846157305,-2.6186882913110487
15,5,Estradiol_metabolite_enzyme_sensor_GP,0.06847936380812225,0.9315206361918777,-2.610285901899344
16,5,9-cis-Retinoic acid_metabolite_enzyme_sensor_GP,0.0729597659104092,0.9270402340895908,-2.5420888297851176
17,5,TGFBR3_ligand_receptor_GP,0.0757,0.9243,-2.502258533815201
18,5,HLA-DPB1_ligand_receptor_GP,0.9238010081209131,0.07619899187908685,2.495148456588184
19,5,HLA-DQA1_ligand_receptor_GP,0.07760906650396683,0.9223909334960332,-2.4752848828849987
20,5,Anxa2_ligand_receptor_target_gene_GP,0.9205116348041625,0.07948836519583746,2.4493189790264185
21,5,TNFRSF1B_ligand_receptor_GP,0.9160348305154619,0.08396516948453814,2.38965232466154
22,5,DEFB4B_ligand_receptor_GP,0.9128440928203773,0.08715590717962274,2.348866550968564
23,5,Cdh1_ligand_receptor_target_gene_GP,0.9106611617531738,0.0893388382468262,2.321734574957092
24,5,HLA-DQB1_ligand_receptor_GP,0.09040711710553907,0.9095928828944609,-2.3086741246186073
