,category,gene_program,p_h0,p_h1,log_bayes_factor
0,12,IFNA10_ligand_receptor_GP,0.9798494479800173,0.020150552019982726,3.8841672517542887
1,12,Add-on_16_GP,0.03428879263636573,0.9657112073636342,-3.3380462768237207
2,12,WNT5A_ligand_receptor_GP,0.0364,0.9636,-3.2761074960715866
3,12,Scgb3a1_ligand_receptor_target_gene_GP,0.9394905492063793,0.06050945079362069,2.7425381950990975
4,12,TYMP_ligand_receptor_GP,0.9374,0.06259999999999999,2.7063448073676457
5,12,MT-RNR2_ligand_receptor_GP,0.9310388710250518,0.06896112897494822,2.6027580306307696
6,12,Tarm1_ligand_receptor_target_gene_GP,0.06967788132981269,0.9303221186701873,-2.591647963957827
7,12,L-Tyrosine_metabolite_enzyme_sensor_GP,0.9297081920581887,0.07029180794181134,2.5822155028789675
8,12,CD177_ligand_receptor_GP,0.0731388275935599,0.9268611724064401,-2.539444411286444
9,12,Testosterone_metabolite_enzyme_sensor_GP,0.9242847140870439,0.07571528591295607,2.5020400887207206
10,12,IGF2_ligand_receptor_GP,0.9238528598975306,0.07614714010246937,2.4958852938849043
11,12,Pcdhb3_ligand_receptor_target_gene_GP,0.07942254535895787,0.9205774546410421,-2.4502188666841858
