,category,gene_program,p_h0,p_h1,log_bayes_factor
0,4,IFNA10_ligand_receptor_GP,0.02023132417393797,0.979768675826062,-3.880084393686799
1,4,Add-on_16_GP,0.9680595662335274,0.0319404337664726,3.4114208973576257
2,4,WNT5A_ligand_receptor_GP,0.9605,0.03949999999999998,3.1911533102772602
3,4,Tarm1_ligand_receptor_target_gene_GP,0.935134120102837,0.06486587989716297,2.6683682109635187
4,4,Scgb3a1_ligand_receptor_target_gene_GP,0.06522134833956093,0.934778651660439,-2.662522921195484
5,4,L-Tyrosine_metabolite_enzyme_sensor_GP,0.06997006075840831,0.9300299392415917,-2.5871493312419647
6,4,TYMP_ligand_receptor_GP,0.0701,0.9299,-2.585154259430417
7,4,CD177_ligand_receptor_GP,0.9293654416797553,0.07063455832024468,2.5769825131161874
8,4,MT-RNR2_ligand_receptor_GP,0.07190597137449911,0.9280940286255008,-2.5577737392062008
9,4,Pcdhb3_ligand_receptor_target_gene_GP,0.9212509372306075,0.07874906276939253,2.4594660845441987
10,4,IGF2_ligand_receptor_GP,0.08239437841088545,0.9176056215891145,-2.41025048077097
11,4,Testosterone_metabolite_enzyme_sensor_GP,0.0827166639365093,0.9172833360634907,-2.405995325691821
12,4,Pecam1_ligand_receptor_target_gene_GP,0.9106668127317517,0.08933318726824835,2.3218040356215512
