,category,gene_program,p_h0,p_h1,log_bayes_factor
0,9,Add-on_29_GP,0.9881684826496052,0.011831517350394782,4.425086279433883
1,9,Prostaglandin E2_metabolite_enzyme_sensor_GP,0.9715999973301422,0.02840000266985776,3.5325549551697053
2,9,Zpbp2_ligand_receptor_target_gene_GP,0.03487938491048147,0.9651206150895185,-3.320357118792773
3,9,IFNA21_ligand_receptor_GP,0.9639774354846169,0.036022564515383104,3.286922352938272
4,9,Apod_ligand_receptor_target_gene_GP,0.03657232945308341,0.9634276705469166,-3.271205486917213
5,9,Phosphate_metabolite_enzyme_sensor_GP,0.9622499922797333,0.03775000772026671,3.238288603909875
6,9,ETV5_ligand_receptor_GP,0.9564814582959065,0.04351854170409353,3.0900743103723882
7,9,ICOSLG_ligand_receptor_GP,0.9432967099744927,0.056703290025507336,2.8115486436588224
8,9,TP53_ligand_receptor_GP,0.9357336798753402,0.06426632012465983,2.6782952046863797
9,9,S100A12_ligand_receptor_GP,0.9345000013394463,0.06549999866055367,2.6579615061231063
10,9,Alkal2_ligand_receptor_target_gene_GP,0.933190891573368,0.06680910842663201,2.636770354723488
11,9,FGF8_ligand_receptor_GP,0.06733202178963886,0.9326679782103612,-2.6284133426006964
12,9,PCNA_ligand_receptor_GP,0.06749089602229469,0.9325091039777054,-2.6258861993969207
13,9,IL4R_ligand_receptor_GP,0.9268,0.07320000000000004,2.5385423715783726
14,9,B2m_ligand_receptor_target_gene_GP,0.07351822527050371,0.9264817747294963,-2.533861036078272
15,9,Adipoq_ligand_receptor_target_gene_GP,0.07921834005782322,0.9207816599421768,-2.453015101272227
16,9,Naaladl1_ligand_receptor_target_gene_GP,0.08850091100377529,0.9114990889962247,-2.3320777488635485
17,9,CD52_ligand_receptor_GP,0.9106695482856084,0.08933045171439158,2.3218376619094956
18,9,IFNA5_ligand_receptor_GP,0.0908,0.9092,-2.303905806361227
